HomeTeam,AwayTeam,FTHG,FTAG,FTR,TotalHomeMatches,TotalAwayMatches,TotalHomeGoals,TotalAwayGoals,TotalHomeConceded,TotalAwayConceded,TotalHomePoints,TotalAwayPoints,AverageHomeGoalsScored,AverageAwayGoalsScored,AverageHomeGoalsConceded,AverageAwayGoalsConceded,AverageHomePoints,AverageAwayPoints,AverageHomeGoalsScoredLast6,AverageAwayGoalsScoredLast6,AverageHomeGoalsConcededLast6,AverageAwayGoalsConcededLast6,AverageHomePointsLast6,AverageAwayPointsLast6,HistoricalAvgHomePoints,HistoricalAvgAwayPoints,IsItEliteHome,IsItEliteAway
Tottenham,Hull,3,0,H,15,15,24,14,11,32,27,12,1.6,0.9333333333333333,0.7333333333333333,2.1333333333333333,1.8,0.8,1.8333333333333333,1.0,1.1666666666666667,1.6666666666666667,1.3333333333333333,0.8333333333333334,57.13636363636363,34.25,1,0
West Brom,Swansea,3,1,H,15,15,20,19,18,31,20,12,1.3333333333333333,1.2666666666666666,1.2,2.066666666666667,1.3333333333333333,0.8,1.6666666666666667,1.8333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,1.1666666666666667,38.8,47.6,0,0
West Ham,Burnley,1,0,H,15,15,17,15,31,25,13,17,1.1333333333333333,1.0,2.066666666666667,1.6666666666666667,0.8666666666666667,1.1333333333333333,1.1666666666666667,1.1666666666666667,2.3333333333333335,2.0,0.5,1.1666666666666667,47.73684210526316,31.5,0,0
Crystal Palace,Chelsea,0,1,A,16,16,28,34,31,11,15,40,1.75,2.125,1.9375,0.6875,0.9375,2.5,2.3333333333333335,2.1666666666666665,2.5,0.3333333333333333,0.6666666666666666,3.0,41.0,72.22727272727273,0,1
Middlesbrough,Swansea,3,0,H,16,16,13,20,19,34,15,12,0.8125,1.25,1.1875,2.125,0.9375,0.75,0.6666666666666666,1.8333333333333333,1.3333333333333333,2.6666666666666665,0.8333333333333334,1.1666666666666667,45.53846153846154,47.6,0,0
Stoke,Leicester,2,2,D,16,16,17,21,22,27,20,16,1.0625,1.3125,1.375,1.6875,1.25,1.0,0.8333333333333334,1.5,0.8333333333333334,1.8333333333333333,1.3333333333333333,0.6666666666666666,47.5,46.4,0,0
Sunderland,Watford,1,0,H,16,16,14,21,28,28,11,21,0.875,1.3125,1.75,1.75,0.6875,1.3125,1.1666666666666667,1.1666666666666667,1.3333333333333333,2.5,1.5,1.0,39.6,32.333333333333336,0,0
West Brom,Man United,0,2,A,16,16,23,22,19,17,23,27,1.4375,1.375,1.1875,1.0625,1.4375,1.6875,2.1666666666666665,1.5,0.8333333333333334,0.8333333333333334,2.1666666666666665,2.0,38.8,80.72727272727273,0,1
West Ham,Hull,1,0,H,16,16,18,14,31,35,16,12,1.125,0.875,1.9375,2.1875,1.0,0.75,1.3333333333333333,1.0,2.0,2.0,1.0,0.8333333333333334,47.73684210526316,34.25,0,0
Bournemouth,Southampton,1,3,A,16,16,22,14,25,15,21,21,1.375,0.875,1.5625,0.9375,1.3125,1.3125,1.6666666666666667,0.5,1.8333333333333333,0.8333333333333334,1.5,1.3333333333333333,42.0,47.6,0,0
Man City,Arsenal,2,1,H,16,16,34,37,19,17,33,34,2.125,2.3125,1.1875,1.0625,2.0625,2.125,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.1666666666666667,1.6666666666666667,1.8333333333333333,58.294117647058826,73.63636363636364,1,1
Tottenham,Burnley,2,1,H,16,16,27,15,11,26,30,17,1.6875,0.9375,0.6875,1.625,1.875,1.0625,2.1666666666666665,1.1666666666666667,1.0,2.1666666666666665,1.6666666666666667,1.0,57.13636363636363,31.5,1,0
Everton,Liverpool,0,1,A,16,16,21,40,20,20,23,34,1.3125,2.5,1.25,1.25,1.4375,2.125,1.0,2.6666666666666665,2.0,1.1666666666666667,0.8333333333333334,1.8333333333333333,53.0,67.36363636363636,0,1
Arsenal,West Brom,1,0,H,17,17,38,23,19,21,34,23,2.235294117647059,1.3529411764705883,1.1176470588235294,1.2352941176470589,2.0,1.3529411764705883,2.3333333333333335,1.8333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,73.63636363636364,38.8,1,0
Burnley,Middlesbrough,1,0,H,17,17,16,16,28,19,17,18,0.9411764705882353,0.9411764705882353,1.6470588235294117,1.1176470588235294,1.0,1.0588235294117647,0.8333333333333334,1.0,2.1666666666666665,1.1666666666666667,0.5,1.1666666666666667,31.5,45.53846153846154,0,0
Chelsea,Bournemouth,3,0,H,17,17,35,23,11,28,43,21,2.0588235294117645,1.3529411764705883,0.6470588235294118,1.6470588235294117,2.5294117647058822,1.2352941176470589,1.5,1.6666666666666667,0.3333333333333333,2.0,3.0,1.5,72.22727272727273,42.0,1,0
Hull,Man City,0,3,A,17,17,14,36,36,20,12,36,0.8235294117647058,2.1176470588235294,2.1176470588235294,1.1764705882352942,0.7058823529411765,2.1176470588235294,0.6666666666666666,1.8333333333333333,2.0,1.6666666666666667,0.3333333333333333,2.0,34.25,58.294117647058826,0,1
Leicester,Everton,0,2,A,17,17,23,21,29,21,17,23,1.3529411764705883,1.2352941176470589,1.7058823529411764,1.2352941176470589,1.0,1.3529411764705883,1.6666666666666667,1.0,1.8333333333333333,1.3333333333333333,0.8333333333333334,0.8333333333333334,46.4,53.0,0,0
Man United,Sunderland,3,1,H,17,17,24,15,17,28,30,14,1.411764705882353,0.8823529411764706,1.0,1.6470588235294117,1.7647058823529411,0.8235294117647058,1.3333333333333333,1.0,0.6666666666666666,1.1666666666666667,2.0,1.5,80.72727272727273,39.6,1,0
Swansea,West Ham,1,4,A,17,17,20,19,37,31,12,19,1.1764705882352942,1.1176470588235294,2.176470588235294,1.8235294117647058,0.7058823529411765,1.1176470588235294,1.6666666666666667,1.3333333333333333,2.6666666666666665,1.8333333333333333,1.1666666666666667,1.3333333333333333,47.6,47.73684210526316,0,0
Watford,Crystal Palace,1,1,D,17,17,21,28,29,32,21,15,1.2352941176470589,1.6470588235294117,1.7058823529411764,1.8823529411764706,1.2352941176470589,0.8823529411764706,1.0,2.0,1.6666666666666667,2.1666666666666665,1.0,0.6666666666666666,32.333333333333336,41.0,0,0
Liverpool,Stoke,4,1,H,17,17,41,19,20,24,37,21,2.411764705882353,1.1176470588235294,1.1764705882352942,1.411764705882353,2.176470588235294,1.2352941176470589,1.8333333333333333,1.0,1.0,1.0,1.8333333333333333,1.3333333333333333,67.36363636363636,47.5,1,0
Southampton,Tottenham,1,4,A,17,17,17,29,16,12,24,33,1.0,1.7058823529411764,0.9411764705882353,0.7058823529411765,1.411764705882353,1.9411764705882353,0.8333333333333334,2.3333333333333335,0.6666666666666666,1.0,1.8333333333333333,2.0,47.6,57.13636363636363,0,1
Hull,Everton,2,2,D,18,18,14,23,39,21,12,26,0.7777777777777778,1.2777777777777777,2.1666666666666665,1.1666666666666667,0.6666666666666666,1.4444444444444444,0.6666666666666666,1.1666666666666667,2.0,1.1666666666666667,0.3333333333333333,1.1666666666666667,34.25,53.0,0,0
Burnley,Sunderland,4,1,H,18,18,17,16,28,31,20,14,0.9444444444444444,0.8888888888888888,1.5555555555555556,1.7222222222222223,1.1111111111111112,0.7777777777777778,1.0,0.6666666666666666,1.5,1.6666666666666667,1.0,1.0,31.5,39.6,0,0
Chelsea,Stoke,4,2,H,18,18,38,20,11,28,46,21,2.111111111111111,1.1111111111111112,0.6111111111111112,1.5555555555555556,2.5555555555555554,1.1666666666666667,1.8333333333333333,1.1666666666666667,0.3333333333333333,1.5,3.0,1.3333333333333333,72.22727272727273,47.5,1,0
Leicester,West Ham,1,0,H,18,18,23,23,31,32,17,22,1.2777777777777777,1.2777777777777777,1.7222222222222223,1.7777777777777777,0.9444444444444444,1.2222222222222223,1.5,1.6666666666666667,1.8333333333333333,1.5,0.8333333333333334,1.8333333333333333,46.4,47.73684210526316,0,0
Liverpool,Man City,1,0,H,18,18,45,39,21,20,40,39,2.5,2.1666666666666665,1.1666666666666667,1.1111111111111112,2.2222222222222223,2.1666666666666665,2.5,2.0,1.1666666666666667,1.5,2.1666666666666665,2.0,67.36363636363636,58.294117647058826,1,1
Man United,Middlesbrough,2,1,H,18,18,27,16,18,20,33,18,1.5,0.8888888888888888,1.0,1.1111111111111112,1.8333333333333333,1.0,1.6666666666666667,1.0,0.6666666666666666,1.1666666666666667,2.3333333333333335,1.1666666666666667,80.72727272727273,45.53846153846154,1,0
Southampton,West Brom,1,2,A,18,18,18,23,20,22,24,23,1.0,1.2777777777777777,1.1111111111111112,1.2222222222222223,1.3333333333333333,1.2777777777777777,1.0,1.1666666666666667,1.3333333333333333,1.1666666666666667,1.6666666666666667,1.1666666666666667,47.6,38.8,0,0
Swansea,Bournemouth,0,3,A,18,18,21,23,41,31,12,21,1.1666666666666667,1.2777777777777777,2.2777777777777777,1.7222222222222223,0.6666666666666666,1.1666666666666667,1.6666666666666667,1.5,3.1666666666666665,2.5,1.0,1.0,47.6,42.0,0,0
Arsenal,Crystal Palace,2,0,H,18,18,39,29,19,33,37,16,2.1666666666666665,1.6111111111111112,1.0555555555555556,1.8333333333333333,2.0555555555555554,0.8888888888888888,2.3333333333333335,2.0,1.1666666666666667,2.0,2.0,0.8333333333333334,73.63636363636364,41.0,1,0
Watford,Tottenham,1,4,A,18,18,22,33,30,13,22,36,1.2222222222222223,1.8333333333333333,1.6666666666666667,0.7222222222222222,1.2222222222222223,2.0,0.8333333333333334,2.5,1.6666666666666667,0.8333333333333334,0.6666666666666666,2.0,32.333333333333336,57.13636363636363,0,1
Everton,Southampton,3,0,H,19,19,25,19,23,22,27,24,1.3157894736842106,1.0,1.2105263157894737,1.1578947368421053,1.4210526315789473,1.263157894736842,1.5,1.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.1666666666666667,53.0,47.6,0,0
Man City,Burnley,2,1,H,19,19,39,21,21,29,39,23,2.0526315789473686,1.105263157894737,1.105263157894737,1.5263157894736843,2.0526315789473686,1.2105263157894737,1.6666666666666667,1.5,1.5,1.3333333333333333,1.5,1.5,58.294117647058826,31.5,1,0
Middlesbrough,Leicester,0,0,D,19,19,17,24,22,31,18,20,0.8947368421052632,1.263157894736842,1.1578947368421053,1.631578947368421,0.9473684210526315,1.0526315789473684,0.8333333333333334,1.3333333333333333,1.1666666666666667,1.5,1.0,1.1666666666666667,45.53846153846154,46.4,0,0
Sunderland,Liverpool,2,2,D,19,19,17,46,35,21,14,43,0.8947368421052632,2.4210526315789473,1.8421052631578947,1.105263157894737,0.7368421052631579,2.263157894736842,0.8333333333333334,2.3333333333333335,2.0,1.1666666666666667,1.0,2.1666666666666665,39.6,67.36363636363636,0,1
West Brom,Hull,3,1,H,19,19,25,16,23,41,26,13,1.3157894736842106,0.8421052631578947,1.2105263157894737,2.1578947368421053,1.368421052631579,0.6842105263157895,1.3333333333333333,0.8333333333333334,1.1666666666666667,2.1666666666666665,1.5,0.3333333333333333,38.8,34.25,0,0
West Ham,Man United,0,2,A,19,19,23,29,33,19,22,36,1.2105263157894737,1.5263157894736843,1.736842105263158,1.0,1.1578947368421053,1.894736842105263,1.5,1.8333333333333333,1.5,0.6666666666666666,1.6666666666666667,2.6666666666666665,47.73684210526316,80.72727272727273,0,1
Bournemouth,Arsenal,3,3,D,19,19,26,41,31,19,24,40,1.368421052631579,2.1578947368421053,1.631578947368421,1.0,1.263157894736842,2.1052631578947367,1.8333333333333333,2.1666666666666665,2.0,1.0,1.5,2.0,42.0,73.63636363636364,0,1
Crystal Palace,Swansea,1,2,A,19,19,29,21,35,44,16,12,1.5263157894736843,1.105263157894737,1.8421052631578947,2.3157894736842106,0.8421052631578947,0.631578947368421,1.3333333333333333,0.8333333333333334,1.5,3.0,0.8333333333333334,0.5,41.0,47.6,0,0
Stoke,Watford,2,0,H,19,19,22,23,32,34,21,22,1.1578947368421053,1.2105263157894737,1.6842105263157894,1.7894736842105263,1.105263157894737,1.1578947368421053,1.3333333333333333,1.0,2.1666666666666665,2.1666666666666665,0.8333333333333334,0.6666666666666666,47.5,32.333333333333336,0,0
Tottenham,Chelsea,2,0,H,19,19,37,42,14,13,39,49,1.9473684210526316,2.210526315789474,0.7368421052631579,0.6842105263157895,2.0526315789473686,2.5789473684210527,3.0,2.1666666666666665,0.6666666666666666,0.5,2.5,3.0,57.13636363636363,72.22727272727273,1,1
Burnley,Southampton,1,0,H,20,20,22,19,31,25,23,24,1.1,0.95,1.55,1.25,1.15,1.2,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,1.5,1.1666666666666667,31.5,47.6,0,0
Hull,Bournemouth,3,1,H,20,20,17,29,44,34,13,25,0.85,1.45,2.2,1.7,0.65,1.25,1.0,1.6666666666666667,2.5,2.0,0.3333333333333333,1.1666666666666667,34.25,42.0,0,0
Leicester,Chelsea,0,3,A,20,20,24,42,31,15,21,49,1.2,2.1,1.55,0.75,1.05,2.45,1.1666666666666667,1.6666666666666667,1.1666666666666667,0.6666666666666666,1.3333333333333333,2.5,46.4,72.22727272727273,0,1
Sunderland,Stoke,1,3,A,20,20,19,24,37,32,15,24,0.95,1.2,1.85,1.6,0.75,1.2,0.8333333333333334,1.3333333333333333,2.1666666666666665,2.1666666666666665,0.6666666666666666,0.8333333333333334,39.6,47.5,0,0
Swansea,Arsenal,0,4,A,20,20,23,44,45,22,15,41,1.15,2.2,2.25,1.1,0.75,2.05,1.1666666666666667,1.8333333333333333,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667,47.6,73.63636363636364,0,1
Tottenham,West Brom,4,0,H,20,20,39,28,14,24,42,29,1.95,1.4,0.7,1.2,2.1,1.45,2.5,1.3333333333333333,0.6666666666666666,1.1666666666666667,2.5,1.5,57.13636363636363,38.8,1,0
Watford,Middlesbrough,0,0,D,20,20,23,17,36,22,22,19,1.15,0.85,1.8,1.1,1.1,0.95,0.8333333333333334,0.6666666666666666,2.0,1.1666666666666667,0.6666666666666666,0.6666666666666666,32.333333333333336,45.53846153846154,0,0
West Ham,Crystal Palace,3,0,H,20,20,23,30,35,37,22,16,1.15,1.5,1.75,1.85,1.1,0.8,1.3333333333333333,1.0,1.0,1.8333333333333333,1.6666666666666667,0.3333333333333333,47.73684210526316,41.0,0,0
Everton,Man City,4,0,H,20,20,28,41,23,22,30,42,1.4,2.05,1.15,1.1,1.5,2.1,1.8333333333333333,1.8333333333333333,1.1666666666666667,1.1666666666666667,1.6666666666666667,2.0,53.0,58.294117647058826,0,1
Man United,Liverpool,1,1,D,20,20,31,48,19,23,39,44,1.55,2.4,0.95,1.15,1.95,2.2,2.0,2.1666666666666665,0.5,0.8333333333333334,3.0,2.3333333333333335,80.72727272727273,67.36363636363636,1,1
Bournemouth,Watford,2,2,D,21,21,30,23,37,36,25,23,1.4285714285714286,1.0952380952380953,1.7619047619047619,1.7142857142857142,1.1904761904761905,1.0952380952380953,1.5,0.3333333333333333,2.0,1.6666666666666667,1.1666666666666667,0.3333333333333333,42.0,32.333333333333336,0,0
Crystal Palace,Everton,0,1,A,21,21,30,32,40,23,16,33,1.4285714285714286,1.5238095238095237,1.9047619047619047,1.0952380952380953,0.7619047619047619,1.5714285714285714,0.5,2.1666666666666665,1.8333333333333333,0.6666666666666666,0.16666666666666666,2.1666666666666665,41.0,53.0,0,0
Liverpool,Swansea,2,3,A,21,21,49,23,24,49,45,15,2.3333333333333335,1.0952380952380953,1.1428571428571428,2.3333333333333335,2.142857142857143,0.7142857142857143,2.0,0.6666666666666666,0.6666666666666666,3.0,2.3333333333333335,0.5,67.36363636363636,47.6,1,0
Man City,Tottenham,2,2,D,21,21,41,43,26,14,42,45,1.9523809523809523,2.0476190476190474,1.2380952380952381,0.6666666666666666,2.0,2.142857142857143,1.5,3.1666666666666665,1.1666666666666667,0.5,2.0,3.0,58.294117647058826,57.13636363636363,1,1
Middlesbrough,West Ham,1,3,A,21,21,17,26,22,35,20,25,0.8095238095238095,1.2380952380952381,1.0476190476190477,1.6666666666666667,0.9523809523809523,1.1904761904761905,0.6666666666666666,1.5,1.0,0.6666666666666666,0.8333333333333334,2.0,45.53846153846154,47.73684210526316,0,0
Stoke,Man United,1,1,D,21,21,27,32,33,20,27,40,1.2857142857142858,1.5238095238095237,1.5714285714285714,0.9523809523809523,1.2857142857142858,1.9047619047619047,1.6666666666666667,2.0,1.8333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665,47.5,80.72727272727273,0,1
West Brom,Sunderland,2,0,H,21,21,28,20,28,40,29,15,1.3333333333333333,0.9523809523809523,1.3333333333333333,1.9047619047619047,1.380952380952381,0.7142857142857143,1.3333333333333333,1.0,1.6666666666666667,2.1666666666666665,1.5,0.6666666666666666,38.8,39.6,0,0
Arsenal,Burnley,2,1,H,21,21,48,23,22,31,44,26,2.2857142857142856,1.0952380952380953,1.0476190476190477,1.4761904761904763,2.0952380952380953,1.2380952380952381,2.0,1.3333333333333333,1.1666666666666667,1.0,1.6666666666666667,1.5,73.63636363636364,31.5,1,0
Chelsea,Hull,2,0,H,21,21,45,20,15,45,52,16,2.142857142857143,0.9523809523809523,0.7142857142857143,2.142857142857143,2.4761904761904763,0.7619047619047619,2.0,1.0,0.6666666666666666,2.1666666666666665,2.5,0.6666666666666666,72.22727272727273,34.25,1,0
Southampton,Leicester,3,0,H,21,21,19,24,26,34,24,21,0.9047619047619048,1.1428571428571428,1.2380952380952381,1.619047619047619,1.1428571428571428,1.0,0.8333333333333334,0.5,1.8333333333333333,1.3333333333333333,0.6666666666666666,0.8333333333333334,47.6,46.4,0,0
Arsenal,Watford,1,2,A,22,22,50,25,23,38,47,24,2.272727272727273,1.1363636363636365,1.0454545454545454,1.7272727272727273,2.1363636363636362,1.0909090909090908,2.1666666666666665,0.6666666666666666,1.0,1.6666666666666667,2.1666666666666665,0.5,73.63636363636364,32.333333333333336,1,0
Bournemouth,Crystal Palace,0,2,A,22,22,32,30,39,41,26,16,1.4545454545454546,1.3636363636363635,1.7727272727272727,1.8636363636363635,1.1818181818181819,0.7272727272727273,1.6666666666666667,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.8333333333333334,0.16666666666666666,42.0,41.0,0,0
Burnley,Leicester,1,0,H,22,22,24,24,33,37,26,21,1.0909090909090908,1.0909090909090908,1.5,1.6818181818181819,1.1818181818181819,0.9545454545454546,1.5,0.5,1.1666666666666667,1.6666666666666667,1.5,0.8333333333333334,31.5,46.4,0,0
Liverpool,Chelsea,1,1,D,22,22,51,47,27,15,45,55,2.3181818181818183,2.1363636363636362,1.2272727272727273,0.6818181818181818,2.0454545454545454,2.5,1.8333333333333333,2.1666666666666665,1.1666666666666667,0.6666666666666666,1.8333333333333333,2.5,67.36363636363636,72.22727272727273,1,1
Middlesbrough,West Brom,1,1,D,22,22,18,30,25,28,20,32,0.8181818181818182,1.3636363636363635,1.1363636363636365,1.2727272727272727,0.9090909090909091,1.4545454545454546,0.8333333333333334,1.1666666666666667,1.0,1.5,0.8333333333333334,1.5,45.53846153846154,38.8,0,0
Sunderland,Tottenham,0,0,D,22,22,20,45,42,16,15,46,0.9090909090909091,2.0454545454545454,1.9090909090909092,0.7272727272727273,0.6818181818181818,2.090909090909091,1.0,3.0,2.3333333333333335,0.8333333333333334,0.6666666666666666,2.6666666666666665,39.6,57.13636363636363,0,1
Swansea,Southampton,2,1,H,22,22,26,22,51,26,18,27,1.1818181818181819,1.0,2.3181818181818183,1.1818181818181819,0.8181818181818182,1.2272727272727273,1.0,1.3333333333333333,2.8333333333333335,1.8333333333333333,1.0,1.0,47.6,47.6,0,0
Man United,Hull,0,0,D,22,22,33,20,21,47,41,16,1.5,0.9090909090909091,0.9545454545454546,2.1363636363636362,1.8636363636363635,0.7272727272727273,1.8333333333333333,1.0,0.6666666666666666,2.0,2.3333333333333335,0.6666666666666666,80.72727272727273,34.25,1,0
Stoke,Everton,1,1,D,22,22,28,33,34,23,28,36,1.2727272727272727,1.5,1.5454545454545454,1.0454545454545454,1.2727272727272727,1.6363636363636365,1.8333333333333333,2.0,2.0,0.5,1.3333333333333333,2.1666666666666665,47.5,53.0,0,0
West Ham,Man City,0,4,A,22,22,29,43,36,28,28,43,1.3181818181818181,1.9545454545454546,1.6363636363636365,1.2727272727272727,1.2727272727272727,1.9545454545454546,1.8333333333333333,1.5,0.8333333333333334,1.5,2.0,1.6666666666666667,47.73684210526316,58.294117647058826,0,1
Chelsea,Arsenal,3,1,H,23,23,48,51,16,25,56,47,2.0869565217391304,2.217391304347826,0.6956521739130435,1.0869565217391304,2.4347826086956523,2.0434782608695654,2.1666666666666665,2.1666666666666665,0.8333333333333334,1.0,2.1666666666666665,2.1666666666666665,72.22727272727273,73.63636363636364,1,1
Crystal Palace,Sunderland,0,4,A,23,23,32,20,41,42,19,16,1.391304347826087,0.8695652173913043,1.7826086956521738,1.826086956521739,0.8260869565217391,0.6956521739130435,0.6666666666666666,0.8333333333333334,1.5,2.3333333333333335,0.6666666666666666,0.3333333333333333,41.0,39.6,0,0
Everton,Bournemouth,6,3,H,23,23,34,32,24,41,37,26,1.4782608695652173,1.391304347826087,1.0434782608695652,1.7826086956521738,1.608695652173913,1.1304347826086956,2.1666666666666665,1.5,0.5,2.1666666666666665,2.3333333333333335,0.8333333333333334,53.0,42.0,0,0
Hull,Liverpool,2,0,H,23,23,20,52,47,28,17,46,0.8695652173913043,2.260869565217391,2.0434782608695654,1.2173913043478262,0.7391304347826086,2.0,1.0,1.8333333333333333,1.8333333333333333,1.3333333333333333,0.8333333333333334,1.5,34.25,67.36363636363636,0,1
Southampton,West Ham,1,3,A,23,23,23,29,28,40,27,28,1.0,1.2608695652173914,1.2173913043478262,1.7391304347826086,1.173913043478261,1.2173913043478262,1.0,1.6666666666666667,2.0,1.5,0.5,1.5,47.6,47.73684210526316,0,0
Tottenham,Middlesbrough,1,0,H,23,23,45,19,16,26,47,21,1.9565217391304348,0.8260869565217391,0.6956521739130435,1.1304347826086956,2.0434782608695654,0.9130434782608695,2.6666666666666665,0.5,0.6666666666666666,1.1666666666666667,2.3333333333333335,0.5,57.13636363636363,45.53846153846154,1,0
Watford,Burnley,2,1,H,23,23,27,25,39,33,27,29,1.173913043478261,1.0869565217391304,1.6956521739130435,1.434782608695652,1.173913043478261,1.2608695652173914,1.0,1.5,1.6666666666666667,0.8333333333333334,1.0,2.0,32.333333333333336,31.5,0,0
West Brom,Stoke,1,0,H,23,23,31,29,29,35,33,29,1.3478260869565217,1.2608695652173914,1.2608695652173914,1.5217391304347827,1.434782608695652,1.2608695652173914,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.8333333333333333,1.6666666666666667,1.3333333333333333,38.8,47.5,0,0
Leicester,Man United,0,3,A,23,23,24,33,38,21,21,42,1.0434782608695652,1.434782608695652,1.6521739130434783,0.9130434782608695,0.9130434782608695,1.826086956521739,0.16666666666666666,1.5,1.5,0.6666666666666666,0.6666666666666666,2.0,46.4,80.72727272727273,0,1
